1 10 5282 1 1 0 1 1 0 0 0 1 0
2 10 1357 0 0 0 0 0 0 0 0 0 1
3 10 11226 1 1 0 1 1 1 1 1 1 1
4 10 14190 1 1 1 0 1 1 1 1 1 1
5 10 11317 1 1 0 1 1 1 0 0 1 1
6 10 9749 1 1 0 1 1 0 1 0 1 1
7 10 10641 1 1 1 1 0 0 1 1 1 1
8 10 12243 0 1 0 1 1 0 0 1 1 1
9 10 5078 0 0 0 1 0 0 1 1 0 0
10 10 9767 1 0 1 1 1 0 0 0 1 1
11 10 5011 1 1 0 0 0 0 0 1 0 1
12 10 7154 1 0 0 1 1 0 0 0 0 1
13 10 8706 0 0 1 1 1 0 1 0 1 0
14 10 11113 1 0 1 1 0 1 1 0 0 1
15 10 6284 0 0 0 0 0 0 1 1 1 0
16 10 3226 1 0 1 0 0 0 0 0 0 1
17 10 11760 1 1 1 1 1 1 1 0 1 1
18 10 7397 0 0 1 1 1 0 0 1 0 0
19 10 7653 1 1 0 1 0 1 0 1 0 1
20 10 10479 1 1 1 1 1 1 0 1 1 1
21 10 2483 0 0 0 0 0 0 0 0 1 0
22 10 9386 1 0 1 0 1 0 1 0 1 1
23 10 10754 0 1 1 0 0 1 1 0 1 1
24 10 11300 0 1 0 1 0 1 1 1 1 1
25 10 10015 0 1 1 0 1 0 1 1 1 1
26 10 10339 1 1 1 0 1 1 1 1 0 0
27 10 5123 0 1 0 1 0 0 0 0 1 0
28 10 2245 0 0 0 0 0 0 0 0 0 1
29 10 14648 1 1 1 0 1 0 1 1 1 1
30 10 13409 1 1 1 1 1 0 1 1 0 1
31 10 11287 1 1 0 1 1 1 1 1 1 1
32 10 5418 1 0 1 0 0 0 1 1 0 0
33 10 13027 1 1 1 1 1 1 1 1 1 0
34 10 8227 1 1 0 1 0 1 1 0 1 1
35 10 8319 0 1 1 0 1 1 0 1 1 1
36 10 3186 0 0 0 0 0 0 0 1 0 1
37 10 10255 1 1 1 0 1 0 0 0 1 1
38 10 6494 0 1 0 1 0 0 0 1 1 1
39 10 7330 1 0 1 1 1 1 1 1 0 1
40 10 4997 0 0 1 1 0 0 0 1 0 1
41 10 5129 1 0 1 0 1 0 0 0 1 0
42 10 6460 1 0 0 1 1 1 0 0 0 0
43 10 9713 1 1 1 1 1 1 1 0 0 0
44 10 10479 1 0 1 0 1 1 0 1 0 1
45 10 9939 1 1 1 1 1 0 0 1 0 0
46 10 13003 1 1 1 0 0 1 1 1 0 1
47 10 11774 0 1 1 1 1 1 1 0 1 1
48 10 7515 1 1 1 0 0 0 0 0 1 0
49 10 4179 0 0 0 0 0 0 1 1 0 1
50 10 15953 1 1 1 1 0 1 1 1 1 0
51 10 4330 0 0 1 0 1 0 0 1 0 1
52 10 12044 1 1 1 0 1 1 1 1 1 1
53 10 8185 0 0 0 1 1 1 1 0 0 0
54 10 3121 0 0 0 0 0 0 1 1 0 0
55 10 10222 1 1 0 1 1 1 0 0 0 0
56 10 11464 1 1 1 1 0 1 1 0 1 0
57 10 8378 0 1 1 1 0 0 0 1 1 1
58 10 14503 1 1 1 1 1 1 1 1 1 0
59 10 10774 1 1 1 1 1 0 0 1 1 0
60 10 10644 1 1 1 1 1 0 1 1 0 1
