1 20 7544 144 59 172 164 808 791 595 622 109 66 216 184 586 554 602 581 61 74 856 855 269 328 951 952 977 978 29 83 547 548 660 658 731 715 486 497 89 71 543 505
2 20 6767 702 703 297 323 32 62 936 936 334 284 30 99 671 649 572 576 350 310 602 640 640 661 166 239 59 122 829 814 354 327 654 671 162 226 530 505 197 225 342 315
3 20 8980 549 589 629 662 956 953 588 618 535 566 199 153 951 950 592 557 345 289 270 292 634 649 701 686 86 171 477 489 743 741 782 793 691 679 708 726 46 36 744 726
4 20 7504 543 560 780 779 867 873 539 523 198 217 350 403 316 271 768 750 330 281 471 479 305 330 818 827 102 182 666 636 322 387 379 416 219 157 643 635 261 325 503 484
5 20 7480 927 927 437 457 638 670 966 964 202 214 801 811 774 785 68 132 228 246 484 443 776 788 138 204 773 791 96 162 639 632 553 525 260 247 161 182 162 205 268 251
6 20 7772 791 803 605 571 99 95 188 254 558 583 634 648 475 514 399 431 132 172 770 774 63 41 948 946 125 149 454 428 796 787 435 454 44 118 645 647 919 914 635 645
7 20 8829 324 264 660 637 575 582 809 815 242 218 114 132 502 538 980 981 642 667 586 570 698 718 471 458 430 412 281 331 167 180 933 929 990 990 265 268 398 398 970 973
8 20 8189 992 992 911 918 553 546 185 141 226 195 463 433 434 484 218 261 408 378 943 938 909 905 663 691 859 850 80 44 387 411 97 40 710 710 281 327 379 395 539 571
9 20 8506 925 923 10 71 104 114 332 313 534 508 448 463 157 123 529 501 981 980 450 482 84 15 785 770 490 521 823 808 480 433 810 822 402 398 454 493 845 833 990 991
10 20 7202 813 818 444 417 237 216 297 284 243 308 890 899 670 670 312 267 62 11 384 341 119 121 806 821 326 325 423 456 440 463 801 797 719 695 274 219 443 498 300 310
11 20 7261 263 278 401 369 879 876 940 939 962 963 462 462 42 73 8 93 243 208 330 309 677 703 296 261 994 993 317 262 4 93 568 580 320 379 170 111 283 295 918 924
12 20 8209 289 334 93 12 34 126 313 298 599 560 276 232 746 761 895 906 324 258 788 785 898 895 260 217 632 603 963 962 660 626 332 323 774 765 324 389 855 840 207 275
13 20 8540 489 445 150 155 706 723 839 841 348 292 963 964 120 168 557 526 632 661 875 874 386 358 836 836 501 473 321 357 730 713 141 166 867 879 592 623 175 190 448 409
14 20 9240 653 681 473 452 955 954 999 999 635 633 658 630 673 690 590 563 957 954 228 189 524 493 494 541 473 437 420 382 440 398 505 514 291 250 385 436 429 420 768 750
15 20 9862 362 397 921 924 633 662 799 786 898 889 851 859 415 404 100 78 695 691 898 903 393 350 736 754 536 571 163 239 116 187 798 777 751 766 416 459 932 926 915 912
16 20 7662 711 685 413 464 935 939 595 558 200 174 820 813 688 711 11 82 4 59 200 264 787 773 198 223 450 481 926 921 394 362 411 363 412 388 59 114 409 399 955 953
17 20 9195 16 75 979 978 754 736 135 123 273 291 869 877 909 910 465 492 299 332 358 363 967 966 613 577 460 499 316 365 576 537 133 145 933 932 857 868 688 686 894 896
18 20 7291 182 174 19 62 527 539 494 512 451 406 619 621 411 384 925 925 118 165 241 170 724 702 525 495 779 782 43 134 567 568 908 917 141 162 144 145 365 366 931 929
19 20 7923 593 566 129 172 356 328 216 220 134 54 869 868 849 854 925 930 457 482 833 847 142 190 694 695 261 221 320 314 307 309 883 893 36 42 913 911 230 163 757 760
20 20 8201 812 820 236 199 436 394 665 656 906 901 558 518 381 319 472 423 876 873 364 365 465 476 429 392 771 771 267 197 159 186 879 887 67 20 117 176 973 972 419 462
21 20 9298 948 948 898 900 122 56 464 437 540 539 332 272 674 661 166 129 570 613 687 671 157 220 743 768 655 686 599 566 652 654 693 672 428 427 734 711 846 839 715 738
22 20 6208 882 879 294 360 229 301 530 568 595 592 81 52 652 666 80 112 56 82 3 13 24 28 757 750 20 74 19 81 693 698 708 716 968 964 653 685 249 191 268 284
23 20 6724 754 778 82 58 573 615 375 430 648 648 9 12 100 172 288 322 457 503 75 97 484 530 281 314 869 875 489 516 24 6 722 727 300 287 577 610 768 751 530 513
24 20 8345 979 978 776 759 630 639 386 402 931 933 741 722 469 508 907 908 122 121 326 362 130 185 976 976 494 457 406 417 37 84 311 352 119 182 237 220 531 514 924 929
25 20 8321 682 685 426 475 297 250 966 965 369 331 997 996 381 423 450 431 480 486 542 585 540 545 288 237 20 28 867 875 241 316 134 100 448 488 972 970 837 823 465 481
26 20 7928 84 143 512 552 389 442 155 239 828 838 789 806 978 978 364 348 89 155 762 744 447 435 15 74 218 146 942 945 871 862 256 205 932 931 24 30 500 517 756 732
27 20 8262 289 308 387 414 459 443 398 364 857 843 766 788 411 406 900 910 580 578 179 226 716 740 141 211 164 190 834 819 848 843 889 893 217 205 293 244 496 465 504 533
28 20 7948 325 297 658 667 90 163 84 56 341 328 439 431 81 119 851 840 678 707 56 134 467 492 199 264 484 444 946 946 871 860 928 930 301 359 895 887 840 836 402 443
29 20 7767 665 662 140 141 836 850 965 963 355 313 520 472 673 678 101 51 736 726 864 852 957 957 138 209 703 701 345 300 222 219 425 377 149 137 453 499 128 128 334 371
30 20 8528 357 360 604 610 298 304 695 684 706 713 948 954 390 442 108 171 458 483 271 272 487 485 508 495 787 769 976 974 677 687 181 220 803 803 556 564 381 364 469 484
31 20 7401 968 967 422 433 751 735 21 60 334 393 615 585 992 992 840 829 274 325 226 165 116 155 110 165 646 669 371 433 439 459 516 522 754 760 31 49 36 47 790 804
32 20 8248 695 685 322 333 597 637 767 743 382 435 752 756 780 768 52 33 11 38 155 189 919 915 783 788 895 896 217 177 633 664 586 585 25 53 648 626 912 905 180 221
33 20 8365 46 8 548 591 670 643 513 474 979 978 168 100 838 831 784 773 263 218 759 770 705 723 749 755 181 129 254 235 483 532 392 452 998 998 315 367 591 595 221 160
34 20 7608 188 113 681 706 516 473 352 381 906 904 543 560 472 495 850 850 474 475 82 26 758 763 949 951 315 254 772 789 315 301 80 82 538 565 8 28 366 387 346 389
35 20 6892 125 83 989 989 724 722 180 229 709 685 209 168 978 979 54 60 244 265 125 106 517 548 364 373 40 49 4 32 260 272 306 270 800 783 756 767 555 539 677 696
36 20 7747 969 967 918 925 146 122 467 436 208 172 737 762 22 55 579 616 378 362 455 421 447 400 197 191 636 668 823 813 704 692 133 137 628 639 741 734 240 180 256 263
37 20 7396 16 37 654 623 490 464 384 351 874 878 703 702 170 211 187 253 468 516 931 936 567 570 879 882 18 97 996 996 163 149 103 14 355 416 175 253 958 959 155 234
38 20 9615 490 521 372 318 938 932 630 648 549 525 540 569 422 370 846 850 877 875 801 794 625 659 350 290 147 109 960 962 632 614 643 672 427 432 952 951 38 20 780 781
39 20 7081 301 272 256 199 706 687 368 414 33 32 205 150 594 623 243 299 879 879 692 683 227 295 392 382 918 919 542 542 790 804 38 69 397 396 737 715 197 182 337 387
40 20 8025 275 338 917 909 553 551 328 268 639 655 22 31 809 796 407 413 453 422 132 79 50 4 323 346 180 191 518 529 916 925 886 883 152 174 688 671 801 798 983 982
41 20 8437 379 371 638 612 497 519 334 350 631 648 140 90 718 733 982 982 806 789 804 812 662 645 650 631 251 238 9 20 398 375 15 38 880 891 813 802 636 650 304 248
42 20 7675 979 978 386 393 683 665 201 158 569 578 926 927 284 273 154 229 745 771 463 512 775 754 369 415 407 353 491 517 379 389 824 807 382 410 45 40 32 14 500 508
43 20 9531 744 743 449 476 212 188 509 551 342 358 179 170 372 412 907 908 941 939 841 832 699 715 703 675 898 896 760 765 854 842 537 536 596 609 131 78 400 362 840 837
44 20 6851 470 520 62 112 151 78 717 719 253 316 452 481 332 389 939 935 24 82 256 203 998 998 769 786 828 816 367 329 44 113 162 151 331 327 601 610 5 75 803 820
45 20 7391 648 616 50 36 884 890 190 247 426 414 367 346 272 200 653 622 341 284 586 613 605 617 315 317 340 312 321 339 816 798 447 436 475 506 540 516 589 597 374 346
46 20 6490 279 265 898 890 22 79 506 517 640 636 495 536 155 132 98 150 713 699 778 793 40 6 443 456 338 315 99 184 419 457 663 654 65 75 615 631 726 749 121 165
47 20 8676 387 358 865 863 62 149 845 830 280 289 904 904 511 472 927 931 320 258 94 183 436 403 637 609 895 897 270 204 615 589 578 595 972 970 840 842 216 270 191 228
48 20 8089 345 367 628 603 150 233 652 670 373 326 961 960 701 682 107 57 844 849 766 747 958 957 541 495 474 512 507 545 597 599 186 164 780 761 81 73 322 339 139 130
49 20 6981 7 10 174 209 915 917 302 310 911 912 428 392 474 497 72 112 463 433 534 528 51 86 447 480 534 548 550 506 544 514 505 496 664 657 711 685 12 84 429 457
50 20 7472 248 181 125 186 75 47 167 200 799 794 890 897 983 984 74 159 648 659 674 655 32 103 809 801 212 289 218 240 587 575 762 777 302 245 257 241 736 759 743 767
51 20 8436 937 932 258 274 37 102 92 130 103 137 707 713 626 594 671 666 803 797 407 430 953 954 474 509 810 809 233 207 844 836 414 412 852 857 293 233 806 817 225 292
52 20 8787 106 52 640 629 556 577 397 377 279 232 462 480 668 689 844 837 441 459 667 663 586 592 259 185 933 940 889 885 842 852 566 589 34 46 862 858 123 132 830 813
53 20 8790 357 367 382 390 751 755 121 128 873 883 560 598 711 731 815 796 202 145 545 529 775 779 402 380 426 413 813 795 1000 1000 698 676 206 217 161 196 312 350 878 883
54 20 7338 743 751 681 678 149 149 359 399 387 351 746 741 706 723 118 30 857 859 518 543 493 538 479 457 150 87 597 615 696 687 57 130 127 46 676 670 88 130 546 586
55 20 7422 140 85 558 559 620 611 549 590 659 684 249 259 19 4 332 348 859 861 694 705 126 47 795 788 150 187 185 158 884 874 973 972 887 878 158 178 145 77 296 260
56 20 6745 985 986 387 350 4 100 93 22 65 30 178 203 405 447 329 302 622 614 744 728 173 163 877 868 512 491 334 268 667 678 478 478 445 495 150 122 501 479 483 471
57 20 7987 360 315 361 365 858 853 220 297 389 429 529 551 493 479 918 910 447 482 37 103 764 771 376 402 695 701 714 718 217 185 378 316 156 205 364 373 853 860 855 851
58 20 8116 919 917 280 286 974 975 176 200 441 487 935 941 499 462 84 33 456 448 343 293 124 92 996 996 715 710 612 595 628 640 497 536 251 288 580 609 163 134 472 490
59 20 8414 493 452 121 106 903 911 996 996 298 301 23 16 238 241 773 789 302 323 478 464 903 910 604 582 764 778 431 382 821 814 894 888 157 155 141 130 964 963 214 252
60 20 7964 818 817 469 442 184 152 585 617 73 91 7 34 304 325 544 579 404 384 717 703 905 907 237 209 923 931 425 401 535 492 304 324 758 747 1 66 982 983 780 765
61 20 8299 55 145 755 764 769 763 711 710 426 463 858 851 396 425 643 654 374 345 571 602 163 138 946 945 231 167 780 760 931 929 889 879 121 55 122 97 345 404 288 358
62 20 7279 233 225 997 997 239 244 726 738 642 608 77 107 109 27 958 955 182 185 231 290 587 601 851 845 994 995 230 286 762 769 257 304 423 385 222 201 246 227 133 124
