1 4 1463 1 1 1 0
2 4 2417 1 1 0 1
3 4 2169 1 1 0 1
4 4 2709 1 1 1 0
5 4 2492 1 0 0 1
6 4 1078 0 1 1 1
7 4 2713 0 1 0 1
8 4 2493 1 1 0 1
9 4 2050 0 0 1 0
10 4 2966 1 0 1 1
11 4 1859 0 1 1 1
12 4 2114 0 1 0 1
13 4 3968 1 1 0 1
14 4 3129 1 0 1 1
15 4 2361 1 1 1 0
16 4 2834 1 0 1 1
17 4 3705 1 1 1 0
18 4 4036 1 1 0 0
19 4 3026 1 0 1 0
20 4 3527 1 0 1 1
21 4 2294 1 1 1 0
22 4 3095 1 0 1 1
23 4 2595 1 0 0 1
24 4 2745 0 1 1 0
25 4 2203 1 1 0 1
26 4 2768 1 0 0 1
27 4 3154 0 1 1 1
28 4 2641 1 0 1 1
29 4 2041 1 1 1 0
30 4 2719 1 1 0 0
31 4 3078 0 1 1 1
32 4 2321 1 0 1 1
33 4 3348 1 1 0 1
34 4 2644 0 0 1 1
35 4 2423 0 0 1 0
36 4 3536 1 0 0 1
37 4 2804 1 0 1 1
38 4 3034 1 1 0 1
39 4 2454 1 0 1 0
40 4 2669 1 0 1 1
41 4 2888 1 1 1 0
42 4 3149 1 0 0 1
43 4 1541 1 1 0 1
44 4 3180 1 0 1 0
45 4 3674 0 1 1 1
46 4 3071 0 1 1 1
47 4 2648 1 1 0 1
48 4 2114 0 1 1 0
49 4 3139 0 1 1 0
50 4 2657 1 0 0 1
51 4 2177 0 1 1 0
52 4 2323 0 1 1 1
53 4 3317 1 0 0 1
54 4 2512 0 1 1 0
55 4 2110 0 1 0 1
56 4 2349 0 0 0 1
57 4 4095 0 1 1 1
58 4 2660 1 0 0 1
59 4 2300 0 1 0 0
60 4 1437 1 1 0 0
61 4 2717 1 1 0 1
62 4 2384 1 1 0 1
63 4 2708 1 1 0 0
64 4 2476 1 1 1 0
65 4 2942 1 0 1 1
66 4 2564 1 0 1 0
67 4 1720 0 1 1 1
68 4 2540 1 0 1 1
69 4 2613 1 1 0 1
70 4 3042 1 1 0 1
71 4 2981 0 1 1 1
72 4 2101 0 0 1 0
73 4 3591 1 1 0 1
74 4 3936 1 0 1 1
75 4 2787 0 1 0 1
76 4 1609 1 1 0 0
77 4 3048 1 0 1 0
78 4 1981 0 1 1 1
79 4 2219 1 1 1 0
80 4 3552 0 1 1 1
81 4 2355 1 0 0 1
82 4 1832 1 1 1 0
83 4 2262 1 0 1 1
84 4 3028 1 1 0 1
85 4 4056 1 0 1 1
86 4 2344 1 1 1 0
87 4 2877 1 1 1 0
88 4 2759 1 1 0 1
89 4 2376 0 0 1 0
90 4 2348 0 1 0 0
91 4 2316 0 1 0 0
92 4 1165 0 1 1 1
93 4 3683 0 1 1 1
94 4 3479 1 1 1 0
95 4 3263 0 1 1 1
96 4 2657 0 1 1 1
97 4 3256 1 0 1 1
98 4 3171 1 1 0 1
99 4 3139 0 1 1 1
100 4 2346 0 1 1 1
101 4 3341 1 0 0 1
102 4 2523 1 0 1 1
103 4 3764 1 1 1 0
104 4 3304 1 1 1 0
105 4 3096 1 1 1 0
106 4 2953 1 1 1 0
107 4 3804 1 0 1 1
108 4 2308 1 0 1 0
109 4 4424 1 1 1 0
110 4 1767 0 1 0 1
111 4 2402 0 0 0 1
112 4 2208 1 1 0 1
113 4 3104 0 1 1 1
114 4 1758 1 1 0 0
115 4 3053 1 1 0 1
116 4 3559 1 1 0 1
117 4 3492 0 1 1 0
118 4 3155 1 0 1 1
119 4 1570 0 0 1 1
120 4 2371 1 0 0 1
121 4 3362 1 0 1 0
122 4 2554 0 1 0 1
123 4 3125 1 0 1 0
124 4 2308 0 1 0 0
125 4 3916 1 1 1 0
126 4 2038 0 1 1 1
127 4 3033 1 1 0 1
128 4 1950 1 0 1 1
129 4 3311 1 1 1 0
130 4 2583 1 1 0 1
131 4 2537 0 1 1 1
132 4 1757 1 0 1 1
133 4 3034 1 1 0 1
134 4 3211 1 1 0 1
135 4 1984 1 1 0 1
136 4 3440 0 1 0 1
137 4 1977 0 1 0 1
138 4 2986 0 1 1 1
139 4 2506 0 1 0 1
140 4 3223 1 1 0 1
141 4 3087 0 1 1 0
142 4 1658 1 1 0 1
143 4 2795 1 0 1 0
144 4 1643 0 1 0 0
145 4 3935 0 1 1 1
146 4 2240 1 0 1 1
147 4 3874 1 1 1 0
148 4 4260 1 1 0 1
149 4 1643 1 0 1 0
150 4 2024 1 1 0 1
151 4 2674 0 1 1 1
152 4 2204 0 0 1 0
153 4 3013 1 0 0 1
154 4 2580 0 0 1 1
155 4 2574 0 1 1 1
156 4 2349 1 1 0 0
157 4 3271 1 0 1 1
158 4 3484 1 1 0 0
159 4 2162 1 1 0 1
160 4 3351 1 0 1 1
161 4 1711 1 1 0 1
162 4 2164 1 1 0 0
163 4 3259 1 1 0 1
164 4 2633 1 1 1 0
165 4 1718 1 1 1 0
166 4 4114 1 1 0 1
167 4 3687 1 0 1 1
168 4 2096 1 1 0 0
169 4 1944 1 0 1 1
170 4 4110 1 0 1 1
171 4 3644 0 1 0 1
172 4 1865 0 1 0 1
173 4 3175 1 1 1 0
174 4 2689 0 1 1 0
175 4 2426 0 0 0 1
176 4 3031 0 1 0 1
177 4 1796 0 0 0 1
178 4 2315 0 1 1 1
179 4 2348 1 0 1 1
180 4 3301 1 1 1 0
181 4 3370 0 0 1 1
182 4 2431 0 0 0 1
183 4 1829 1 1 0 1
184 4 3052 0 1 1 1
185 4 2459 1 0 0 1
186 4 2783 1 1 0 1
187 4 2332 0 1 0 0
188 4 4124 1 0 1 1
189 4 3510 1 1 0 1
190 4 2092 0 0 1 1
191 4 2257 1 0 0 0
192 4 2452 0 1 0 0
193 4 2770 0 1 1 0
194 4 3625 1 0 1 1
195 4 3318 0 1 1 1
196 4 2527 1 1 0 0
197 4 1716 0 1 1 0
198 4 3354 1 1 1 0
199 4 3355 0 1 1 1
200 4 3728 0 0 1 1
201 4 2750 1 0 1 1
202 4 2924 1 1 1 0
203 4 3356 1 0 1 1
204 4 2935 0 1 0 1
205 4 1757 1 1 1 0
206 4 3375 1 1 0 1
207 4 3963 1 1 0 1
208 4 2735 1 1 0 1
209 4 2527 0 1 0 1
210 4 4723 1 0 1 1
211 4 2450 0 1 0 0
212 4 2940 1 0 1 1
213 4 2151 1 1 0 1
214 4 2596 0 1 0 1
215 4 2347 0 1 0 0
216 4 3427 1 1 0 1
217 4 2018 1 0 1 0
218 4 2906 1 1 1 0
219 4 4423 1 0 1 1
220 4 3522 0 1 1 1
221 4 2427 1 0 1 0
222 4 2158 0 0 0 1
223 4 3699 0 1 1 1
224 4 2659 1 1 1 0
225 4 1903 0 1 1 0
226 4 1925 1 0 1 1
227 4 1595 1 0 0 1
228 4 2389 0 0 0 1
229 4 3577 1 0 1 1
230 4 4145 1 1 1 0
231 4 2337 0 0 1 0
232 4 2638 0 0 1 1
233 4 2900 1 0 0 1
234 4 4086 1 1 1 0
235 4 2218 1 1 1 0
236 4 2775 0 1 1 1
237 4 3558 1 1 1 0
238 4 3660 1 0 1 1
239 4 1351 1 1 0 0
240 4 3066 1 1 1 0
241 4 2382 1 1 0 0
242 4 2345 1 0 0 1
243 4 2617 0 1 0 1
244 4 3960 0 1 1 1
245 4 2140 1 0 1 0
246 4 2405 1 0 1 0
