70 20 4454 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0
83 20 3603 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1
147 20 6475 1 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0
178 20 1914 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
221 20 9908 1 0 0 0 0 1 0 0 0 0 1 0 0 1 1 1 0 0 0 1
242 20 602 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
261 20 6749 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 1 1 0
273 20 1806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
317 20 1513 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
333 20 3796 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1
351 20 1373 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
370 20 3230 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
386 20 2206 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
389 20 2580 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
426 20 8152 0 1 1 0 1 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0
496 20 4851 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0
497 20 5729 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0
530 20 6722 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0
541 20 4397 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0
589 20 2670 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
592 20 4145 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0
598 20 1822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
634 20 6872 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
665 20 8123 0 1 0 0 1 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0
673 20 3209 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
676 20 4764 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0
689 20 4734 0 1 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0
723 20 6211 1 0 0 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0
754 20 4186 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
775 20 4951 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
782 20 3645 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
796 20 4088 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0
810 20 3340 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
857 20 2020 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
881 20 3843 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0
908 20 7337 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0
913 20 4116 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
924 20 3281 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
972 20 5463 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1
974 20 5985 0 1 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
983 20 6415 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0
1000 20 1753 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1054 20 1056 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
1070 20 4545 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1087 20 3431 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1107 20 5958 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0
1151 20 8992 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0
1177 20 1722 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0
