1 20 14216 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 0 1
2 20 17577 0 0 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
3 20 17732 0 0 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1
4 20 17955 1 1 1 0 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1
5 20 19153 0 1 1 0 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1
6 20 18639 1 1 1 1 0 1 1 0 1 0 0 1 1 0 1 1 1 1 1 1
7 20 17517 1 1 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1
8 20 19246 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 0
9 20 19337 0 1 1 0 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0
10 20 19075 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0
11 20 18260 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0
12 20 17604 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 0 1 1 1
13 20 19951 1 0 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1
14 20 20808 1 1 1 1 1 0 1 0 0 1 1 1 1 0 1 1 1 1 0 1
15 20 17069 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 0 1 0
16 20 16109 1 0 1 0 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1
17 20 16105 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 0
18 20 18565 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 1 0 1 1 1
19 20 16955 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1
20 20 17788 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1
21 20 16942 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1
22 20 16351 1 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1
23 20 17502 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 1 1 0
24 20 17746 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 1 1 0 1
25 20 18397 1 1 0 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 0
26 20 20511 1 1 1 1 0 1 0 1 1 1 1 0 0 1 1 1 0 1 1 1
27 20 15783 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 0
28 20 19217 0 1 1 1 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 0
29 20 20082 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 0
30 20 18708 1 1 0 1 0 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1
31 20 17120 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1
32 20 15384 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 0 1 1 1
33 20 19894 1 1 0 1 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 1
34 20 18354 1 1 1 1 0 1 1 1 0 1 0 0 1 1 1 1 1 1 0 1
35 20 16359 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 0
36 20 16032 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1
37 20 19596 1 0 1 1 1 0 1 1 0 1 0 1 0 1 1 1 1 1 1 1
38 20 18499 0 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0
