1 22 18711 0 1 0 1 1 1 0 0 1 0 1 1 0 1 1 1 1 0 1 1 0 1
2 22 18216 1 1 0 0 1 0 0 0 1 1 1 1 0 0 0 1 0 1 0 0 0 0
3 22 25069 1 1 1 0 0 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 0
4 22 28246 1 0 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 1 1 1 1 1
5 22 26578 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 0
6 22 27268 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1
7 22 14610 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0
8 22 21023 1 1 1 0 1 1 1 1 0 1 1 0 0 1 1 0 0 1 1 0 1 0
9 22 26749 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0
10 22 16512 1 1 0 0 1 0 0 0 0 0 1 1 1 0 1 0 0 0 1 1 1 0
11 22 29721 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 22 21187 0 1 1 1 0 1 0 0 1 1 0 1 1 1 0 0 1 0 0 0 1 1
13 22 31040 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1
14 22 29608 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1
15 22 21181 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1
16 22 14526 0 0 1 1 1 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 1 0
17 22 25840 1 1 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1
18 22 23623 1 1 0 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1
19 22 28092 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
20 22 1936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
21 22 22395 0 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0
22 22 9548 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 1 0 1 1
23 22 28931 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0
24 22 22578 1 0 1 1 1 1 1 1 0 1 1 0 0 1 0 0 0 0 0 1 1 0
25 22 26051 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 0 1
26 22 32125 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
27 22 25235 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
28 22 25875 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1
29 22 1393 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
30 22 22239 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 0 1 1
31 22 11567 0 0 1 1 0 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1 0 0
32 22 15234 1 0 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 0 1 0 0
33 22 12429 1 0 0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 1 1 0
34 22 16740 0 1 1 0 0 1 0 1 1 1 1 1 0 0 0 0 0 1 0 0 1 0
35 22 28959 0 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0
36 22 22346 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1
37 22 23719 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
38 22 27843 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
39 22 22968 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 0 0 1 1 1 1
40 22 20599 1 1 1 1 1 1 0 0 1 0 0 1 0 1 1 1 1 1 1 0 0 1
41 22 19584 1 1 1 0 1 0 0 0 0 0 1 1 1 0 1 1 0 0 1 0 0 0
42 22 5144 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1
43 22 6870 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
44 22 21870 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 0 0 1 1 0 0
45 22 20185 1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 1 1 0 1 1 1 1
46 22 25999 1 1 1 1 0 1 0 1 0 1 1 1 0 1 0 1 1 0 1 0 1 1
47 22 27863 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1
48 22 7246 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0
49 22 14882 1 1 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0
50 22 21130 1 0 1 1 0 0 1 0 0 1 1 0 1 1 0 1 0 0 1 1 0 1
